region,rank,division,summonerName,win,lose,winRatio
ru,MASTER,-,Котейкин Никита,298,263,0.5312
ru,MASTER,-,FARMLYUNEGANGAYU,233,230,0.5032
ru,MASTER,-,MishaHyper,491,438,0.5285
ru,MASTER,-,MewMeOwKillMeNow,162,138,0.54
ru,MASTER,-,Некрасова д2кв61,66,51,0.5641
ru,MASTER,-,highlight БАТЯ,98,88,0.5269
ru,MASTER,-,Buff Shaco Pls,322,278,0.5367
ru,MASTER,-,Я Тупой,272,270,0.5018
ru,MASTER,-,klykvak,209,204,0.5061
ru,MASTER,-,Sonitu Ensem,68,34,0.6667
ru,MASTER,-,Saip,146,134,0.5214
ru,MASTER,-,elo demon,48,28,0.6316
ru,MASTER,-,OnTheMoon,402,368,0.5221
ru,MASTER,-,Граф КогМаф,259,249,0.5098
ru,MASTER,-,im number 1,81,49,0.6231
ru,MASTER,-,Agent 37412,220,185,0.5432
ru,MASTER,-,Твой Владыка 666,123,106,0.5371
ru,MASTER,-,Xoza1n,93,71,0.5671
ru,MASTER,-,Sif2,81,70,0.5364
ru,MASTER,-,ArsenalVitek,256,257,0.499
ru,MASTER,-,KenchigoKurosaki,548,529,0.5088
ru,MASTER,-,valtimyrio,51,41,0.5543
ru,MASTER,-,nikiero,585,560,0.5109
ru,MASTER,-,Toxic GP,459,446,0.5072
ru,MASTER,-,хачу ху тао,288,232,0.5538
ru,MASTER,-,Dohpe,67,50,0.5726
ru,MASTER,-,не хочу в лес х2,93,63,0.5962
ru,MASTER,-,Fabio Mannucci,78,63,0.5532
ru,MASTER,-,Skorpiоn,107,118,0.4756
ru,MASTER,-,Zevybor,366,345,0.5148
ru,MASTER,-,opportun1ty1,76,64,0.5429
ru,MASTER,-,Elizaveta Mets,93,73,0.5602
ru,MASTER,-,Phantasm,119,119,0.5
ru,MASTER,-,Eusebiu,107,96,0.5271
ru,MASTER,-,Fiłł thé VøiÐ,99,97,0.5051
ru,MASTER,-,RNG Uzî,258,248,0.5099
ru,MASTER,-,fiorvi,263,228,0.5356
ru,MASTER,-, vi men9 zaebali,327,297,0.524
ru,MASTER,-,Asebilis,259,235,0.5243
ru,MASTER,-,switchblades,169,152,0.5265
ru,MASTER,-,DimasproIIIka,139,78,0.6406
ru,MASTER,-,SkyIsOver,473,435,0.5209
ru,MASTER,-,Brave Artspire,800,792,0.5025
ru,MASTER,-,naSu,165,130,0.5593
ru,MASTER,-,Erza,234,225,0.5098
ru,MASTER,-,Abyssal,223,231,0.4912
ru,MASTER,-,РесУрс,102,69,0.5965
ru,MASTER,-,ShowMeTheHell,68,32,0.68
ru,MASTER,-,Миша Тут есть,183,160,0.5335
ru,MASTER,-,GlassCarabin,112,96,0.5385
ru,MASTER,-,NeoFox,251,244,0.5071
ru,MASTER,-,Morozilkin,124,109,0.5322
ru,MASTER,-,AlexXxN13,79,56,0.5852
ru,MASTER,-,GhostTF,86,75,0.5342
ru,MASTER,-,Etérnal Ðespáir,64,44,0.5926
ru,MASTER,-,Feelenergy,384,370,0.5093
ru,MASTER,-,GANIBAL lektor,115,117,0.4957
ru,MASTER,-,Хозяин Леса,180,137,0.5678
ru,MASTER,-,Agni Ignis,26,22,0.5417
ru,MASTER,-,Вика Сукова,116,90,0.5631
ru,MASTER,-,mnepoxuEZ,723,664,0.5213
ru,MASTER,-,жру вагины,99,86,0.5351
ru,MASTER,-,ТиграБендер,157,137,0.534
ru,MASTER,-,PPalpino,227,193,0.5405
ru,MASTER,-,Skleon,124,98,0.5586
ru,MASTER,-,v1len,189,152,0.5543
ru,MASTER,-,nyshotytskazat,274,222,0.5524
ru,MASTER,-,Ferrawyn,270,233,0.5368
ru,MASTER,-,CatJam55,149,115,0.5644
ru,MASTER,-,Calex,160,158,0.5031
ru,MASTER,-,EsMagicall,115,87,0.5693
ru,MASTER,-,Selekt,33,23,0.5893
ru,MASTER,-,pig lord,150,111,0.5747
ru,MASTER,-,ВАНЕЧКА ЕБУЧИЙ,259,234,0.5254
ru,MASTER,-,delveticas,381,321,0.5427
ru,MASTER,-,подпивас на топе,268,265,0.5028
ru,MASTER,-,Lippo,582,525,0.5257
ru,MASTER,-,Симона,118,77,0.6051
ru,MASTER,-,Trojahter Jackms,429,412,0.5101
ru,MASTER,-,European,105,87,0.5469
ru,MASTER,-,Nezaurad,674,652,0.5083
ru,MASTER,-,Тысяча Чертей,229,210,0.5216
ru,MASTER,-, otp kayle azir,196,159,0.5521
ru,MASTER,-,Kreshxd,224,184,0.549
ru,MASTER,-,Wintеr,69,45,0.6053
ru,MASTER,-,Europe Terrorist,222,186,0.5441
ru,MASTER,-,Makkoris,144,132,0.5217
ru,MASTER,-,STG Càusę,116,69,0.627
ru,MASTER,-,я попукал,97,73,0.5706
ru,MASTER,-,Ahkohrtron,73,45,0.6186
ru,MASTER,-,Hakapaman,400,352,0.5319
ru,MASTER,-,Soulless Chara,162,148,0.5226
ru,MASTER,-,Hard SZH,142,105,0.5749
ru,MASTER,-,Sn1perWolf,60,54,0.5263
ru,MASTER,-,GenaDoter,981,955,0.5067
ru,MASTER,-,SaDeQe,266,245,0.5205
ru,MASTER,-,tuxeros noobas,133,104,0.5612
ru,MASTER,-,White Agate,138,111,0.5542
ru,MASTER,-,РЕГИОНЫ СОСУТ,443,394,0.5293
ru,MASTER,-,Marmeleader,181,151,0.5452
ru,MASTER,-,PrettyBoy,35,24,0.5932
ru,MASTER,-,Fukur0,237,223,0.5152
ru,MASTER,-,759мама957,262,252,0.5097
ru,MASTER,-,Голливуд,386,344,0.5288
ru,MASTER,-,Ken Ryuguji,79,50,0.6124
ru,MASTER,-,JolGreengor,157,115,0.5772
ru,MASTER,-,Carnality,101,113,0.472
ru,MASTER,-,нЕжНАя КоРОлевА,100,81,0.5525
ru,MASTER,-,THELEADER,84,67,0.5563
ru,MASTER,-,lIlIlIЫЕПIlIlIl,100,97,0.5076
ru,MASTER,-,Время в никуда,176,153,0.535
ru,MASTER,-,Акитсон,354,326,0.5206
ru,MASTER,-,Edmunt,179,179,0.5
ru,MASTER,-,Leolan Magnus,109,61,0.6412
ru,MASTER,-,NotBadBoy,268,221,0.5481
ru,MASTER,-,I V V Ø N,191,148,0.5634
ru,MASTER,-,Johann Wastehook,309,286,0.5193
ru,MASTER,-,Proxity,145,110,0.5686
ru,MASTER,-,Temþest ,181,141,0.5621
ru,MASTER,-,Эльфийка,491,424,0.5366
ru,MASTER,-,MMM16,137,128,0.517
ru,MASTER,-,Dаrknesss,66,65,0.5038
ru,MASTER,-,Kоtikov,770,741,0.5096
ru,MASTER,-,Waterman,112,103,0.5209
ru,MASTER,-,SvyatiKalista,207,158,0.5671
ru,MASTER,-,REFORMED AVG,112,76,0.5957
ru,MASTER,-,allow317,237,219,0.5197
ru,MASTER,-,Ornament,314,301,0.5106
ru,MASTER,-,QQQ 357,72,71,0.5035
ru,MASTER,-,Leinbear,69,22,0.7582
ru,MASTER,-,G1NEX,102,89,0.534
ru,MASTER,-,FKIN LEGEND,519,476,0.5216
ru,MASTER,-,mi malamas vin,384,369,0.51
