region,rank,division,summonerName,win,lose,winRatio
la1,GRANDMASTER,-,El Sujeto 69,326,285,0.5336
la1,GRANDMASTER,-,A J,211,207,0.5048
la1,GRANDMASTER,-,SRG ƒor us,461,415,0.5263
la1,GRANDMASTER,-,Jude,355,336,0.5137
la1,GRANDMASTER,-,lloiq,649,634,0.5058
la1,GRANDMASTER,-,Shokushu uwu,165,154,0.5172
la1,GRANDMASTER,-,El Anónimo,283,259,0.5221
la1,GRANDMASTER,-,Poletty,65,34,0.6566
la1,GRANDMASTER,-,Hide Øn Rødilløn,463,403,0.5346
la1,GRANDMASTER,-,Omesy,333,301,0.5252
la1,GRANDMASTER,-,Athshangl,225,205,0.5233
la1,GRANDMASTER,-,Lifery,140,119,0.5405
la1,GRANDMASTER,-,FBGG Keixt,423,412,0.5066
la1,GRANDMASTER,-,Bardo Brum Brum,342,313,0.5221
la1,GRANDMASTER,-,martinrm8,244,217,0.5293
la1,GRANDMASTER,-,Girelle x,138,115,0.5455
la1,GRANDMASTER,-,Seir,48,37,0.5647
la1,GRANDMASTER,-,Natwed,383,370,0.5086
la1,GRANDMASTER,-,sobrinodestulum,300,290,0.5085
la1,GRANDMASTER,-,Nightshroud,359,342,0.5121
la1,GRANDMASTER,-,OCME,274,253,0.5199
la1,GRANDMASTER,-,Sonar,350,317,0.5247
la1,GRANDMASTER,-,DaiserWolf,74,42,0.6379
la1,GRANDMASTER,-,Depressed Mid,171,115,0.5979
la1,GRANDMASTER,-,EL AÑAÑINNN,262,241,0.5209
la1,GRANDMASTER,-,BDSM,169,166,0.5045
la1,GRANDMASTER,-,any lonely ,229,219,0.5112
la1,GRANDMASTER,-,Pxrnstar Carry,632,636,0.4984
la1,GRANDMASTER,-,AU Adrianz9,220,210,0.5116
la1,GRANDMASTER,-,W4ys2StopME,272,249,0.5221
la1,GRANDMASTER,-,Gendo,322,316,0.5047
la1,GRANDMASTER,-,Gioanser,200,169,0.542
la1,GRANDMASTER,-,Rocosoy,541,506,0.5167
la1,GRANDMASTER,-,vîns,67,47,0.5877
la1,GRANDMASTER,-,najerita,214,195,0.5232
la1,GRANDMASTER,-,LTF Kronito,836,802,0.5104
la1,GRANDMASTER,-,Lyrics Sucks,170,137,0.5537
la1,GRANDMASTER,-,STARSET LOVER1,83,70,0.5425
la1,GRANDMASTER,-,FRS Fiora,428,419,0.5053
la1,GRANDMASTER,-,Joys,283,266,0.5155
la1,GRANDMASTER,-,Shapéndice,380,360,0.5135
la1,GRANDMASTER,-,Zim Invd,443,417,0.5151
la1,GRANDMASTER,-,itachi1995,290,264,0.5235
la1,GRANDMASTER,-,LSD EXPERIENCE,378,320,0.5415
